ID,gene,family,class,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,FC_significant,overall_significant
LTR43-int:ERV1:LTR,LTR43-int,ERV1,LTR,308.7033400232959,-0.40081750972513663,0.2117259489647947,-1.8930958235628625,0.058345127486608014,0.20750571427845807,FALSE,FALSE,FALSE
LTR43:ERV1:LTR,LTR43,ERV1,LTR,896.6158330522196,-0.16850504217647289,0.13016292810068553,-1.294570156305399,0.19546855304125116,0.42638207036731585,FALSE,FALSE,FALSE
LTR43B:ERV1:LTR,LTR43B,ERV1,LTR,248.10195189675113,-0.0791329585602431,0.21601372005681568,-0.36633302060364337,0.7141165926673791,0.8744721149729284,FALSE,FALSE,FALSE
LTR44:ERV1:LTR,LTR44,ERV1,LTR,552.3459730547653,-0.21204382840460625,0.1528698071793568,-1.387087694536192,0.16541502384001705,0.38600661693008553,FALSE,FALSE,FALSE
LTR45:ERV1:LTR,LTR45,ERV1,LTR,101.31201802940873,0.5941694461020871,0.33236192537307263,1.7877181492288516,0.07382149208945796,0.23700137564762172,FALSE,TRUE,FALSE
LTR45B:ERV1:LTR,LTR45B,ERV1,LTR,666.2398423957948,-0.2679263457941809,0.1488115361543371,-1.800440696454515,0.07179107971082972,0.23396455459545307,FALSE,FALSE,FALSE
LTR45C:ERV1:LTR,LTR45C,ERV1,LTR,1103.3852798022356,-0.056066852852648695,0.12268998764915641,-0.4569798557073553,0.6476855246540905,0.8330294955456699,FALSE,FALSE,FALSE
LTR46-int:ERV1:LTR,LTR46-int,ERV1,LTR,814.0882905740642,-0.06847346987820215,0.12975811437225102,-0.5277008702651532,0.597706969128077,0.7936814230831343,FALSE,FALSE,FALSE
LTR46:ERV1:LTR,LTR46,ERV1,LTR,776.9953158983919,0.5806019766054904,0.15264996005065085,3.803485938763696,1.4267409554313885e-4,0.0017682940932467817,TRUE,TRUE,TRUE
LTR47A2:ERVL:LTR,LTR47A2,ERVL,LTR,339.11654726845865,0.06532324017428087,0.1878596973036002,0.3477235464119371,0.7280478114264006,0.8875456181025271,FALSE,FALSE,FALSE
LTR47A:ERVL:LTR,LTR47A,ERVL,LTR,1100.6948039283195,-0.011350766155844958,0.11495550069907592,-0.09874052208739761,0.9213442940839738,0.9662302981547315,FALSE,FALSE,FALSE
LTR47B2:ERVL:LTR,LTR47B2,ERVL,LTR,634.8840959914061,-0.7797527274520173,0.1769264006530623,-4.407215229461692,1.0470812944893185e-5,1.9033611086494723e-4,TRUE,TRUE,TRUE
LTR47B3:ERVL:LTR,LTR47B3,ERVL,LTR,160.42018153751468,-0.2916676802692586,0.266416742002647,-1.0947798478308872,0.2736130971806876,0.5119914672323582,FALSE,FALSE,FALSE
LTR47B4:ERVL:LTR,LTR47B4,ERVL,LTR,407.2979052811033,-0.4137180846992022,0.18516055528875153,-2.2343748324475645,0.02545842024615721,0.11832379409861704,FALSE,FALSE,FALSE
LTR47B:ERVL:LTR,LTR47B,ERVL,LTR,60.6315040991157,0.17988906616631528,0.4388892536241214,0.4098734810225678,0.6818987596333324,0.8502944899086371,FALSE,FALSE,FALSE
LTR48:ERV1:LTR,LTR48,ERV1,LTR,1298.6863391812478,0.26514859824665804,0.11158319927137662,2.3762412260810133,0.017490024496560543,0.08998012602633035,FALSE,FALSE,FALSE
LTR48B:ERV1:LTR,LTR48B,ERV1,LTR,1970.8090574999565,0.20276696184301837,0.09778260229661635,2.0736507014605694,0.038111762787468584,0.1621322191394685,FALSE,FALSE,FALSE
LTR49-int:ERV1:LTR,LTR49-int,ERV1,LTR,2613.3057309238825,0.19739211848768165,0.09758089207282694,2.022856261043025,0.043087969159720185,0.17314412503051788,FALSE,FALSE,FALSE
LTR49:ERV1:LTR,LTR49,ERV1,LTR,1655.0310488925106,-0.11793841239864418,0.10057189481245292,-1.1726776413885454,0.24092510085004643,0.4737421454214855,FALSE,FALSE,FALSE
LTR4:ERV1:LTR,LTR4,ERV1,LTR,240.46166783945966,0.34492017861985563,0.24503762662283313,1.4076212840192244,0.15924324158651526,0.3812857361871816,FALSE,FALSE,FALSE
LTR50:ERVL:LTR,LTR50,ERVL,LTR,3357.94658815843,0.007047402535981763,0.08426488371100806,0.08363391991557588,0.9333474972092953,0.9713463775028035,FALSE,FALSE,FALSE
LTR51:ERV1:LTR,LTR51,ERV1,LTR,606.9157778796891,0.0015008018094295656,0.14593370506002143,0.010284134215685796,0.991794592726986,0.9954453703689258,FALSE,FALSE,FALSE
LTR52-int:ERVL:LTR,LTR52-int,ERVL,LTR,170.4458116315944,-0.40444867110080035,0.30311337915287945,-1.3343148106201246,0.18210070573934362,0.40810514327337827,FALSE,FALSE,FALSE
LTR52:ERVL:LTR,LTR52,ERVL,LTR,988.9908970002971,0.03568417157707203,0.1296342749231551,0.27526803075980466,0.7831103238079095,0.9099208023790766,FALSE,FALSE,FALSE
LTR53-int:ERVL:LTR,LTR53-int,ERVL,LTR,1464.8180909143193,-0.45137652750911855,0.10641154956155502,-4.241800155799954,2.2173409146587886e-5,3.5564409180213513e-4,TRUE,FALSE,FALSE
LTR53:ERVL:LTR,LTR53,ERVL,LTR,1094.2932895756007,-0.21281915807239576,0.11860184615541486,-1.7944000449497164,0.07274933976320921,0.23614666637422674,FALSE,FALSE,FALSE
LTR53B:ERVL:LTR,LTR53B,ERVL,LTR,154.17320345034983,-0.08820952386904618,0.27861445210706115,-0.31660067595901503,0.7515466228067103,0.9018844737592091,FALSE,FALSE,FALSE
LTR54:ERV1:LTR,LTR54,ERV1,LTR,1538.0928532945704,0.10845515844111335,0.1050366648382741,1.0325457173273993,0.30181654244212053,0.5378778468794218,FALSE,FALSE,FALSE
LTR54B:ERV1:LTR,LTR54B,ERV1,LTR,874.0695251680079,-0.07636452067680292,0.1285826750624699,-0.5938943223859856,0.5525827966827804,0.7586014830734591,FALSE,FALSE,FALSE
LTR55:ERVL:LTR,LTR55,ERVL,LTR,555.6233839376249,-0.14098666002877486,0.15286122642165734,-0.9223179960618182,0.35636272976492195,0.5936959530503181,FALSE,FALSE,FALSE
LTR56:ERV1:LTR,LTR56,ERV1,LTR,1521.5661776493405,-0.12133131840551847,0.10315185645559657,-1.1762397941693619,0.23949906668003,0.4732131317494312,FALSE,FALSE,FALSE
LTR57-int:ERVL:LTR,LTR57-int,ERVL,LTR,483.53082528989904,0.15175965399229366,0.18488222550984534,0.8208450194375887,0.4117345515603072,0.6539783750996724,FALSE,FALSE,FALSE
LTR57:ERVL:LTR,LTR57,ERVL,LTR,605.7444248102308,0.12980484976140078,0.15171946678502446,0.8555583044944712,0.39224214136650437,0.6371538922476259,FALSE,FALSE,FALSE
LTR58:ERV1:LTR,LTR58,ERV1,LTR,47.70777705504863,-0.9765279903330669,0.4966461202622991,-1.9662450797306594,0.04927030745505468,0.1901003353271255,FALSE,TRUE,FALSE
LTR59:ERV1:LTR,LTR59,ERV1,LTR,170.67105232421466,0.32772240961549737,0.26694905204494973,1.2276590124782103,0.21957499890922105,0.44951865171234734,FALSE,FALSE,FALSE
LTR5:ERVK:LTR,LTR5,ERVK,LTR,15.58223070897343,1.744270788503243,0.9255392202783144,1.884599539691826,0.0594839245122687,0.20816502086353947,FALSE,TRUE,FALSE
LTR5A:ERVK:LTR,LTR5A,ERVK,LTR,5133.666822064694,-0.27388461106855383,0.08112723167402389,-3.375988622033172,7.355096085925402e-4,0.007078198350925857,TRUE,FALSE,FALSE
LTR5B:ERVK:LTR,LTR5B,ERVK,LTR,5313.1913049489995,-0.27330707764330736,0.07809501423663408,-3.499673830843609,4.6582776748676163e-4,0.0047630889225521375,TRUE,FALSE,FALSE
LTR5_Hs:ERVK:LTR,LTR5_Hs,ERVK,LTR,9708.034976105653,-0.047890047859431496,0.21494335202150414,-0.22280311258307867,0.8236887454079161,0.9254987313941946,FALSE,FALSE,FALSE
LTR60:ERV1:LTR,LTR60,ERV1,LTR,362.0030788360855,0.010710054929479153,0.1855195141584105,0.05773007210623732,0.9539636395577183,0.9792747714947279,FALSE,FALSE,FALSE
LTR60B:ERV1:LTR,LTR60B,ERV1,LTR,273.1579997818805,-0.2005890445254809,0.20716467887482473,-0.9682589021204864,0.3329150844239939,0.5661632828665842,FALSE,FALSE,FALSE
LTR61:ERV1:LTR,LTR61,ERV1,LTR,1286.5173567997108,0.18181114922033959,0.12445895791719178,1.4608120802466211,0.14406701969891408,0.36310889334769636,FALSE,FALSE,FALSE
LTR62:ERVL:LTR,LTR62,ERVL,LTR,1439.3786697878998,-0.47525183493229983,0.10872986435375397,-4.370941118679796,1.2371215371195384e-5,2.199924820356049e-4,TRUE,FALSE,FALSE
LTR64:ERV1:LTR,LTR64,ERV1,LTR,707.2848284233048,-0.14702053791831982,0.1523108550674879,-0.9652663157407659,0.33441143871250695,0.5675281262797317,FALSE,FALSE,FALSE
LTR65:ERV1:LTR,LTR65,ERV1,LTR,772.2951432348872,-0.08655563384519924,0.13147511830290268,-0.6583423157360132,0.5103181927508572,0.7273659704071512,FALSE,FALSE,FALSE
LTR66:ERVL:LTR,LTR66,ERVL,LTR,387.4239525164404,0.25056670276999105,0.20023323513751093,1.2513741916915713,0.21079798867731905,0.44160114545994406,FALSE,FALSE,FALSE
LTR67B:ERVL:LTR,LTR67B,ERVL,LTR,4283.927245097912,0.04443224720570826,0.0809968560560507,0.5485675539672881,0.5833022574991682,0.7873617931259399,FALSE,FALSE,FALSE
LTR68:ERV1:LTR,LTR68,ERV1,LTR,185.66155814894444,-0.11146069258231306,0.2503897471561846,-0.44514878843177097,0.6562122328846451,0.837412802651544,FALSE,FALSE,FALSE
LTR69:ERVL:LTR,LTR69,ERVL,LTR,200.08936126812225,0.711437881437153,0.25812291046914526,2.756198123382755,0.005847756401475508,0.039842061798519554,TRUE,TRUE,TRUE
LTR6A:ERV1:LTR,LTR6A,ERV1,LTR,2149.028249991553,-0.27194181385650873,0.1014244185977028,-2.6812262531684654,0.007335290236452626,0.04762116994776387,TRUE,FALSE,FALSE
LTR6B:ERV1:LTR,LTR6B,ERV1,LTR,649.9894738024029,0.03006219406171771,0.14229653341618193,0.21126441621591216,0.8326809479888665,0.9254987313941946,FALSE,FALSE,FALSE
LTR70:ERV1:LTR,LTR70,ERV1,LTR,994.8215634352571,-0.15847645288685994,0.12353533051172826,-1.2828431528890791,0.19954703226461232,0.4268206650737572,FALSE,FALSE,FALSE
LTR71A:ERV1:LTR,LTR71A,ERV1,LTR,429.6005832255615,-0.3211927217476891,0.1722950703430356,-1.8642014603679702,0.06229341837757443,0.213795394040705,FALSE,FALSE,FALSE
LTR71B:ERV1:LTR,LTR71B,ERV1,LTR,987.3780590192544,0.024544617598597697,0.1204796550133073,0.2037241689967213,0.8385690541351165,0.9254987313941946,FALSE,FALSE,FALSE
LTR72:ERV1:LTR,LTR72,ERV1,LTR,407.36734528673884,-0.08771034871145215,0.1804477786388278,-0.48607053726611577,0.6269171553573001,0.8205810262609812,FALSE,FALSE,FALSE
LTR72B:ERV1:LTR,LTR72B,ERV1,LTR,184.75045309980203,0.33240681331193955,0.29298951610396573,1.1345348384205898,0.25657026873113226,0.49615716269992005,FALSE,FALSE,FALSE
LTR73:ERV1:LTR,LTR73,ERV1,LTR,347.0420817854788,-0.292107227949371,0.19061658512790933,-1.5324334330790705,0.12541551249467464,0.3341690202626836,FALSE,FALSE,FALSE
LTR75:ERVL:LTR,LTR75,ERVL,LTR,844.802813085579,-0.19175269959290003,0.13600008829509652,-1.4099454051590765,0.1585558041285513,0.3812857361871816,FALSE,FALSE,FALSE
LTR75B:ERVL:LTR,LTR75B,ERVL,LTR,247.7974553053387,-0.23596321672424025,0.21582227704647483,-1.0933218755422005,0.27425250145841246,0.5119914672323582,FALSE,FALSE,FALSE
LTR75_1:ERV1:LTR,LTR75_1,ERV1,LTR,232.64342840392743,-0.10678260640816269,0.222378659111585,-0.48018369584008236,0.6310967790986401,0.8205810262609812,FALSE,FALSE,FALSE
LTR76:ERV1:LTR,LTR76,ERV1,LTR,1093.5832234440843,-0.24995585699148093,0.12183919388540977,-2.0515225767708656,0.04021608331823313,0.1669886099203792,FALSE,FALSE,FALSE
LTR77:ERV1:LTR,LTR77,ERV1,LTR,85.22329676152724,-0.3314068787845064,0.3579981069301153,-0.925722433636221,0.3545902463054948,0.5919486152610097,FALSE,FALSE,FALSE
LTR78:ERV1:LTR,LTR78,ERV1,LTR,5900.302957541897,0.03938888945699125,0.07337844841094561,0.5367909830472205,0.5914120008269209,0.7913502295209148,FALSE,FALSE,FALSE
LTR78B:ERV1:LTR,LTR78B,ERV1,LTR,2183.7214608750605,0.27836271374698807,0.09156227779643172,3.040146231026115,0.002364633081094595,0.01824782887108848,TRUE,FALSE,FALSE
LTR79:ERVL:LTR,LTR79,ERVL,LTR,3476.454752443122,-0.06604022650446162,0.08170105406470463,-0.8083154772049803,0.4189089950092387,0.6575548030982463,FALSE,FALSE,FALSE
LTR7:ERV1:LTR,LTR7,ERV1,LTR,4160.678090662424,0.20737446181716537,0.08708268841208813,2.3813511686253737,0.017249259465995946,0.08930312812142205,FALSE,FALSE,FALSE
LTR7A:ERV1:LTR,LTR7A,ERV1,LTR,1.3848217956896136,0.24931065533036206,3.4496169250720143,0.07227198287391214,0.9423854608028163,0.9760681485580733,FALSE,FALSE,FALSE
LTR7B:ERV1:LTR,LTR7B,ERV1,LTR,3248.6550868642807,0.3089702186985792,0.08828091084973244,3.4998530908283625,4.6551463418585383e-4,0.0047630889225521375,TRUE,FALSE,FALSE
LTR7C:ERV1:LTR,LTR7C,ERV1,LTR,1225.792409993303,0.02634747289045159,0.12393526713928968,0.2125906007112561,0.8316463034140267,0.9254987313941946,FALSE,FALSE,FALSE
LTR7Y:ERV1:LTR,LTR7Y,ERV1,LTR,1200.9075210577441,1.3053992182230831,0.38541301080779783,3.3870138828138177,7.065781224077332e-4,0.00688072504916102,TRUE,TRUE,TRUE
LTR80A:ERVL:LTR,LTR80A,ERVL,LTR,597.8119406922455,-0.4354718277009151,0.14676914704212735,-2.9670529295637387,0.003006691938970605,0.021959589339981742,TRUE,FALSE,FALSE
LTR80B:ERVL:LTR,LTR80B,ERVL,LTR,427.13568253467895,-0.1872152047214717,0.18380552123930896,-1.0185504954321989,0.30841641664414104,0.5448912069436445,FALSE,FALSE,FALSE
LTR81:Gypsy:LTR,LTR81,Gypsy,LTR,161.48782976756036,0.7861353666159191,0.28663081114600786,2.7426757209833483,0.006094083409431605,0.040798167867671306,TRUE,TRUE,TRUE
LTR81A:Gypsy:LTR,LTR81A,Gypsy,LTR,718.4342017346069,4.902838978471377e-4,0.154639403184163,0.0031704978663377875,0.9974703129404844,0.9974703129404844,FALSE,FALSE,FALSE
LTR81AB:Gypsy:LTR,LTR81AB,Gypsy,LTR,92.59795405506004,0.13540144343741842,0.34645773543795955,0.39081662664063926,0.6959327841914991,0.8608686355815128,FALSE,FALSE,FALSE
LTR81B:Gypsy:LTR,LTR81B,Gypsy,LTR,592.8784044322908,-0.15298972791542473,0.15689544206556777,-0.9751062612226121,0.3295075531452881,0.5627080970205546,FALSE,FALSE,FALSE
LTR81C:Gypsy:LTR,LTR81C,Gypsy,LTR,358.201256521769,-0.02993970842084602,0.19227357886590327,-0.1557141058976531,0.8762583779041769,0.9443733242761748,FALSE,FALSE,FALSE
LTR82A:ERVL:LTR,LTR82A,ERVL,LTR,2307.166375177331,-0.7987634364039653,0.10710448745100562,-7.457796170952738,8.798163411720917e-14,5.140641193419793e-12,TRUE,TRUE,TRUE
LTR82B:ERVL:LTR,LTR82B,ERVL,LTR,1021.5185691523534,0.026695806807927033,0.11975154166148262,0.22292662321952872,0.8235926153975859,0.9254987313941946,FALSE,FALSE,FALSE
LTR83:ERVL:LTR,LTR83,ERVL,LTR,627.4328991715281,-0.04826932586709339,0.14711008585773583,-0.3281170396010284,0.7428231708317798,0.8973091178176029,FALSE,FALSE,FALSE
LTR84a:ERVL:LTR,LTR84a,ERVL,LTR,693.5965134778212,-0.04692730669757243,0.14846415005743788,-0.31608510660261874,0.7519379108848173,0.9018844737592091,FALSE,FALSE,FALSE
LTR84b:ERVL:LTR,LTR84b,ERVL,LTR,1372.7086120912643,0.07165401869998925,0.11157909191387425,0.6421814111491211,0.5207554011236792,0.7350736740885729,FALSE,FALSE,FALSE
LTR85a:Gypsy:LTR,LTR85a,Gypsy,LTR,1150.4308577249376,0.1486418951625542,0.11350557732409881,1.3095558708813813,0.19034612530493666,0.417434666218333,FALSE,FALSE,FALSE
LTR85b:Gypsy:LTR,LTR85b,Gypsy,LTR,793.5598728509258,-0.0862061961042827,0.13029544577551463,-0.6616209460828503,0.5082141801665596,0.7267818170913387,FALSE,FALSE,FALSE
LTR85c:Gypsy:LTR,LTR85c,Gypsy,LTR,659.7914857864333,0.19859261718390359,0.15933677375078148,1.2463702666311176,0.21262849192073371,0.4424605156211197,FALSE,FALSE,FALSE
LTR86A1:ERVL:LTR,LTR86A1,ERVL,LTR,1501.653902315438,0.2445220502025291,0.10633207360983879,2.299607652717719,0.021470458147636838,0.10392209919980434,FALSE,FALSE,FALSE
LTR86A2:ERVL:LTR,LTR86A2,ERVL,LTR,776.9768436432701,-0.026932227911642875,0.14178025803931787,-0.1899575320576307,0.8493424090514679,0.9268901037564491,FALSE,FALSE,FALSE
LTR86B1:ERVL:LTR,LTR86B1,ERVL,LTR,278.4113970131764,0.10268985818425502,0.22580818361849778,0.4547658837633149,0.6492776767349229,0.8330443579239256,FALSE,FALSE,FALSE
LTR86B2:ERVL:LTR,LTR86B2,ERVL,LTR,334.5872924422705,0.09376242519373566,0.23360158253743196,0.40137752567969576,0.6881421934264793,0.8543883587365959,FALSE,FALSE,FALSE
LTR86C:ERVL:LTR,LTR86C,ERVL,LTR,253.2812866540203,-0.10419419497963651,0.22166508716899716,-0.47005234929124856,0.6383176170400517,0.8235706793986788,FALSE,FALSE,FALSE
LTR87:ERVL:LTR,LTR87,ERVL,LTR,2174.105787484531,-0.31214459077706225,0.10431242647552451,-2.9924008224494973,0.002767925862144262,0.020964475511425985,TRUE,FALSE,FALSE
LTR88a:Gypsy:LTR,LTR88a,Gypsy,LTR,424.90145837104325,0.0847528243429572,0.17665991078921273,0.47975131406062277,0.6314042354668483,0.8205810262609812,FALSE,FALSE,FALSE
LTR88b:Gypsy:LTR,LTR88b,Gypsy,LTR,743.9419569771686,0.0603991249275887,0.137505193005808,0.43924977382517866,0.660480563097726,0.8414821779224775,FALSE,FALSE,FALSE
LTR88c:Gypsy:LTR,LTR88c,Gypsy,LTR,590.0094730588163,-0.039626813549794734,0.15003739504748934,-0.2641129135656627,0.791692913509928,0.9159898207229435,FALSE,FALSE,FALSE
LTR89:ERVL:LTR,LTR89,ERVL,LTR,1464.8728196157388,0.38345169880541774,0.10624499526866879,3.609127167220987,3.0722898421880367e-4,0.003393778052541969,TRUE,FALSE,FALSE
LTR8:ERV1:LTR,LTR8,ERV1,LTR,10632.616876062533,-0.22354137675765287,0.06911421037323863,-3.2343764842346983,0.0012190863841047253,0.010839268067365928,TRUE,FALSE,FALSE
LTR8A:ERV1:LTR,LTR8A,ERV1,LTR,3078.090148838974,-0.22049986747045205,0.08471953389452189,-2.6027039731472126,0.009249177774160792,0.05604316606861873,FALSE,FALSE,FALSE
LTR8B:ERV1:LTR,LTR8B,ERV1,LTR,2094.8398279947155,0.15816018447646307,0.09372588005950404,1.6874761205341728,0.09151183781057562,0.27319957419361623,FALSE,FALSE,FALSE
LTR90A:LTR:LTR,LTR90A,LTR,LTR,416.88393090010777,-0.15742608491442422,0.18529338316023758,-0.849604460933641,0.3955450309758344,0.6399233307532857,FALSE,FALSE,FALSE
LTR90B:LTR:LTR,LTR90B,LTR,LTR,237.47311852232215,0.09613809535654809,0.23020665191763376,0.41761649611647883,0.6762275338728634,0.8470352078358736,FALSE,FALSE,FALSE
LTR91:ERVL:LTR,LTR91,ERVL,LTR,154.23703676962248,-0.6910342460325724,0.2833453958864579,-2.4388405672541205,0.01473446736375873,0.08011198275841261,FALSE,TRUE,FALSE
LTR9:ERV1:LTR,LTR9,ERV1,LTR,817.6763560404785,0.12692785332010095,0.14812704729898443,0.8568850566764196,0.3915084121021521,0.6371538922476259,FALSE,FALSE,FALSE
LTR9A1:ERV1:LTR,LTR9A1,ERV1,LTR,902.9467291054938,0.06690282266801335,0.12553812130254113,0.5329283406016616,0.5940831860969331,0.7914658733343506,FALSE,FALSE,FALSE
LTR9B:ERV1:LTR,LTR9B,ERV1,LTR,1925.5361284796006,0.07156783965654538,0.09998409458496355,0.7157922462930255,0.4741196408343593,0.6987925517162269,FALSE,FALSE,FALSE
LTR9C:ERV1:LTR,LTR9C,ERV1,LTR,198.72443525973483,-0.06781802521789264,0.33728275449919026,-0.20107172487544261,0.8406424907406926,0.9254987313941946,FALSE,FALSE,FALSE
LTR9D:ERV1:LTR,LTR9D,ERV1,LTR,1245.0411568637699,-0.03373062695507885,0.1106632960199337,-0.30480410550037274,0.7605153544941795,0.9024889438181516,FALSE,FALSE,FALSE
MER101-int:ERV1:LTR,MER101-int,ERV1,LTR,4148.609819974086,0.016902149011120752,0.08927585053834117,0.1893249844073097,0.8498381146911208,0.9268901037564491,FALSE,FALSE,FALSE
MER101:ERV1:LTR,MER101,ERV1,LTR,617.7276022599249,0.35213988042204303,0.1444664602902862,2.4375199594041734,0.014788397795257096,0.08011198275841261,FALSE,FALSE,FALSE
MER101B:ERV1:LTR,MER101B,ERV1,LTR,164.10504905559822,-0.9493955383484969,0.2703375629770367,-3.511889091155051,4.4493363642353985e-4,0.0046660989050571235,TRUE,TRUE,TRUE
MER110-int:ERV1:LTR,MER110-int,ERV1,LTR,594.1113604996458,0.9428604378373641,0.15942978448843353,5.913954163977231,3.3399086449001067e-9,1.241838759785585e-7,TRUE,TRUE,TRUE
MER110:ERV1:LTR,MER110,ERV1,LTR,370.05387872794336,-0.24897539486783724,0.2030767087334499,-1.2260164960356534,0.2201924673922066,0.44951865171234734,FALSE,FALSE,FALSE
MER110A:ERV1:LTR,MER110A,ERV1,LTR,624.389665387733,0.31935018259423087,0.15737447736296142,2.0292374465377634,0.042434111186448804,0.1718371433193818,FALSE,FALSE,FALSE
MER11A:ERVK:LTR,MER11A,ERVK,LTR,2696.083389562789,-0.1450796756720959,0.08777344302516255,-1.652888056704179,0.09835364826530266,0.28529533432984955,FALSE,FALSE,FALSE
MER11B:ERVK:LTR,MER11B,ERVK,LTR,2190.5981302415817,0.24689900935756467,0.09359584355894969,2.6379270699351056,0.008341451893169824,0.05330709100478841,FALSE,FALSE,FALSE
MER11C:ERVK:LTR,MER11C,ERVK,LTR,6644.812227118083,0.28776060380615204,0.103678131011011,2.7755188196398985,0.005511370950486616,0.037884886029395395,TRUE,FALSE,FALSE
MER11D:ERVK:LTR,MER11D,ERVK,LTR,1014.4221278842962,-0.05943970297841789,0.1432789260353553,-0.41485307451111575,0.6782494634871604,0.8470352078358736,FALSE,FALSE,FALSE
MER129:LTR:LTR,MER129,LTR,LTR,75.56756264252411,-0.2316811050624124,0.38081049339204126,-0.6083894984057033,0.5429291748538758,0.7550749018969508,FALSE,FALSE,FALSE
MER21-int:ERVL:LTR,MER21-int,ERVL,LTR,1305.567435636527,-0.14389561430646558,0.11999671649253728,-1.1991629313908319,0.23046459783767603,0.4598049781249244,FALSE,FALSE,FALSE
MER21A:ERVL:LTR,MER21A,ERVL,LTR,6934.843315302829,-0.05822612729287294,0.07329286030405198,-0.7944310953525976,0.42694450768165276,0.6626956494944819,FALSE,FALSE,FALSE
MER21B:ERVL:LTR,MER21B,ERVL,LTR,7510.219496706885,-0.10019994587234281,0.07178152965936112,-1.3959015132143482,0.16274415492529434,0.3847535223378346,FALSE,FALSE,FALSE
MER21C:ERVL:LTR,MER21C,ERVL,LTR,17548.645138315023,-0.07984772146869742,0.06726282224903887,-1.1871003743057835,0.2351880307342688,0.4669509930597861,FALSE,FALSE,FALSE
MER31-int:ERV1:LTR,MER31-int,ERV1,LTR,2058.118680012541,0.24682777319307012,0.10460675845417929,2.359577687336403,0.01829574962520062,0.09284631260585784,FALSE,FALSE,FALSE
MER31A:ERV1:LTR,MER31A,ERV1,LTR,4011.580307693744,-0.17705897531115605,0.07997343572061741,-2.213972348639633,0.02683068114379558,0.12193053986458213,FALSE,FALSE,FALSE
MER31B:ERV1:LTR,MER31B,ERV1,LTR,4551.238757038049,-0.03307242560761897,0.07844898522082111,-0.4215787561117009,0.6733325151080658,0.846061439874651,FALSE,FALSE,FALSE
MER34-int:ERV1:LTR,MER34-int,ERV1,LTR,438.61986906733324,-0.04504761518755204,0.17639515050548846,-0.25537898892606126,0.7984303973009188,0.9166464180609074,FALSE,FALSE,FALSE
MER34:ERV1:LTR,MER34,ERV1,LTR,1797.801997628636,0.033216763082684786,0.10206073462661217,0.3254607484867503,0.744832385083316,0.8973091178176029,FALSE,FALSE,FALSE
MER34A1:ERV1:LTR,MER34A1,ERV1,LTR,918.9649999644105,0.06932232468834333,0.1284650305566639,0.5396201938220562,0.5894589873014671,0.7913502295209148,FALSE,FALSE,FALSE
MER34A:ERV1:LTR,MER34A,ERV1,LTR,1783.2504936691116,0.15820197110271159,0.10641966756374448,1.4865858419257882,0.13712422942548125,0.3538410715143333,FALSE,FALSE,FALSE
MER34B-int:ERV1:LTR,MER34B-int,ERV1,LTR,2666.553146191784,0.6740386477397745,0.08966616333886171,7.517201836689305,5.5960991555680034e-14,3.5212377763497128e-12,TRUE,TRUE,TRUE
MER34B:ERV1:LTR,MER34B,ERV1,LTR,2080.4538477683873,-0.07033029884745895,0.09509622802206792,-0.7395698053464137,0.45956106877072556,0.6897632188155111,FALSE,FALSE,FALSE
MER34C2:ERV1:LTR,MER34C2,ERV1,LTR,991.611707700003,0.21560937746429706,0.12181650378327451,1.7699521063902048,0.07673511948662426,0.24049550858260016,FALSE,FALSE,FALSE
MER34C:ERV1:LTR,MER34C,ERV1,LTR,170.10221280235749,-0.44574133729606197,0.2603349487735553,-1.7121840129262744,0.08686276269287127,0.2641402969619654,FALSE,FALSE,FALSE
MER34C_:ERV1:LTR,MER34C_,ERV1,LTR,912.7146278874055,-0.18249647187751333,0.12519156559391723,-1.4577377558283402,0.14491284082611489,0.3636156558152208,FALSE,FALSE,FALSE
MER34D:ERV1:LTR,MER34D,ERV1,LTR,266.0866306768106,0.04827474187322252,0.21148111512502402,0.22826975280834563,0.8194365375943606,0.9254987313941946,FALSE,FALSE,FALSE
MER39:ERV1:LTR,MER39,ERV1,LTR,3653.947130070208,0.12064270278538834,0.08593324655338824,1.4039118458120392,0.1603451017706485,0.3812857361871816,FALSE,FALSE,FALSE
MER39B:ERV1:LTR,MER39B,ERV1,LTR,2108.8416226652826,0.3452633303592109,0.13218090359963447,2.612051521488961,0.009000068967068776,0.05535380763204706,FALSE,FALSE,FALSE
MER4-int:ERV1:LTR,MER4-int,ERV1,LTR,4588.938359050113,-0.14541555932011643,0.08159395267276459,-1.7821854997429851,0.07471898661330062,0.23812579958434438,FALSE,FALSE,FALSE
MER41-int:ERV1:LTR,MER41-int,ERV1,LTR,3708.9690856684083,-0.143621776654309,0.08851143362347239,-1.622635300036784,0.10466738975778687,0.29728446118704743,FALSE,FALSE,FALSE
MER41A:ERV1:LTR,MER41A,ERV1,LTR,4602.909031312387,-0.04699308453342549,0.07823955037102795,-0.6006308102561259,0.5480859120821451,0.7573214123026937,FALSE,FALSE,FALSE
MER41B:ERV1:LTR,MER41B,ERV1,LTR,4078.1449319759745,0.18397166874914403,0.08297147621100018,2.2172881229845283,0.026603408986378134,0.1215731203958509,FALSE,FALSE,FALSE
MER41C:ERV1:LTR,MER41C,ERV1,LTR,906.3148577029743,0.3451866077794843,0.13809578578264825,2.499617246269777,0.012432755117827685,0.07013788749229688,FALSE,FALSE,FALSE
