ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
6609	"ENSG00000183495"	"ENSG00000183495"	chr12	+	131979693	131979793	131979696	131979793	131960584	131961954	6609	33,16,6	22,20,24	15,7,18	17,21,26	53	50	0.692577102347	1.0	0.586,0.43,0.191	0.454,0.239,0.395	0.04
6610	"ENSG00000183495"	"ENSG00000183495"	chr12	+	131979693	131979793	131979696	131979793	131963531	131963642	6610	0,0,0	3,1,0	16,0,1	0,1,1	53	50	1	1.0	0.0,0.0,NA	1.0,0.0,0.485	-0.495
6611	"ENSG00000183495"	"ENSG00000183495"	chr12	+	132066773	132066969	132066794	132066969	132064667	132064886	6611	57,54,37	12,15,15	76,43,52	6,14,14	71	50	0.268323002468	0.6639877984673317	0.77,0.717,0.635	0.899,0.684,0.723	-0.061
6612	"ENSG00000135968"	"ENSG00000135968"	chr2	+	108481696	108481816	108481709	108481816	108475751	108475850	6612	114,64,69	0,1,3	85,52,72	0,0,0	63	50	0.673174171492	1.0	1.0,0.981,0.948	1.0,1.0,1.0	-0.024
6613	"ENSG00000135968"	"ENSG00000135968"	chr2	+	108486434	108486648	108486510	108486648	108485830	108485908	6613	25,12,15	97,60,34	19,16,12	37,42,41	126	50	0.166314904691	0.4943816106273419	0.093,0.074,0.149	0.169,0.131,0.104	-0.029
6615	"ENSG00000196150"	"ENSG00000196150"	chr8	-	144889932	144890074	144889932	144890059	144890307	144890403	6615	26,12,4	25,21,17	8,21,6	55,19,15	65	50	0.398660384082	0.8481464619141964	0.444,0.305,0.153	0.101,0.46,0.235	0.035
6616	"ENSG00000106245"	"ENSG00000106245"	chr7	+	99410033	99410169	99410036	99410169	99409084	99409245	6616	210,97,132	6,4,1	379,114,128	0,1,2	53	50	0.119614335157	0.39957683336615873	0.971,0.958,0.992	1.0,0.991,0.984	-0.018
6620	"ENSG00000144061"	"ENSG00000144061"	chr2	-	110163047	110163135	110163047	110163132	110164687	110164730	6620	21,9,8	4,4,1	12,3,5	11,10,4	53	50	0.000719430211418	0.009656451375742715	0.832,0.68,0.883	0.507,0.221,0.541	0.375
6621	"ENSG00000164168"	"ENSG00000164168"	chr4	+	147632902	147633002	147632954	147633002	147631392	147631505	6621	373,168,165	12,1,0	290,124,110	7,0,0	102	50	0.265811994939	0.661658293759567	0.938,0.988,1.0	0.953,1.0,1.0	-0.009
6622	"ENSG00000144136"	"ENSG00000144136"	chr2	+	112658824	112659094	112658950	112659094	112657121	112657241	6622	2302,1583,1656	10,10,7	925,499,532	0,0,1	176	50	0.079181980853	0.3001472579696747	0.985,0.978,0.985	1.0,1.0,0.993	-0.015
6623	"ENSG00000144136"	"ENSG00000144136"	chr2	+	112658824	112659094	112658973	112659094	112657121	112657241	6623	2671,1797,1866	10,17,8	1039,550,590	12,1,3	199	50	0.808083932688	1.0	0.985,0.964,0.983	0.956,0.993,0.98	0.001
6624	"ENSG00000144136"	"ENSG00000144136"	chr2	+	112658950	112659094	112658973	112659094	112657121	112657241	6624	379,224,217	10,17,8	114,51,59	12,1,3	73	50	0.312909105244	0.7312414788045531	0.963,0.9,0.949	0.867,0.972,0.931	0.014
6625	"ENSG00000113328"	"ENSG00000113328"	chr5	+	163441077	163441331	163441210	163441331	163439256	163439346	6625	1930,620,588	14,0,0	1526,513,559	0,2,1	183	50	0.534080412092	1.0	0.974,1.0,1.0	1.0,0.986,0.993	-0.002
6627	"ENSG00000125633"	"ENSG00000125633"	chr2	-	117958364	117958481	117958364	117958478	117973907	117973994	6627	110,41,41	8,6,0	71,44,33	12,1,0	53	50	0.80667211179	1.0	0.928,0.866,1.0	0.848,0.976,1.0	-0.01
6629	"ENSG00000228299"	"ENSG00000228299"	chr6_GL000252v2_alt	-	2527290	2527341	2527290	2527323	2527762	2527882	6629	2,0,0	272,0,0	0,0,0	81,0,0	68	50	1	1.0	0.005,NA,NA	0.0,NA,NA	0.005
6631	"ENSG00000115109"	"ENSG00000115109"	chr2	+	120167876	120168007	120167879	120168007	120167465	120167507	6631	3,9,2	3,2,2	11,11,12	0,6,0	53	50	0.0871056125032	0.32008099752240843	0.485,0.809,0.485	1.0,0.634,1.0	-0.285
6632	"ENSG00000074054"	"ENSG00000074054"	chr2	-	121407470	121407715	121407470	121407712	121409023	121409047	6632	60,13,18	18,6,12	66,23,11	0,3,2	53	50	4.7355473265e-07	5.7292230071772506e-05	0.759,0.671,0.586	1.0,0.879,0.838	-0.234
6633	"ENSG00000074054"	"ENSG00000074054"	chr2	-	121407470	121407715	121407470	121407712	121410865	121410969	6633	96,37,50	4,1,0	108,29,49	11,1,5	53	50	0.00303572257622	0.02742586742756061	0.958,0.972,1.0	0.903,0.965,0.902	0.053
6634	"ENSG00000114503"	"ENSG00000114503"	chr3	-	196937509	196937648	196937509	196937631	196939250	196939432	6634	397,249,224	0,0,1	350,241,186	0,0,0	67	50	1	1.0	1.0,1.0,0.994	1.0,1.0,1.0	-0.002
6636	"ENSG00000163161"	"ENSG00000163161"	chr2	-	127289336	127289519	127289336	127289501	127289688	127289824	6636	47,16,7	156,82,81	43,15,7	111,103,101	68	50	0.718288936169	1.0	0.181,0.125,0.06	0.222,0.097,0.048	-0.0
6637	"ENSG00000163161"	"ENSG00000163161"	chr2	-	127292609	127292846	127292609	127292704	127293512	127293718	6637	481,394,360	3,3,3	779,378,401	13,3,10	192	50	0.0116330057601	0.07279654207979819	0.977,0.972,0.969	0.94,0.97,0.913	0.032
6638	"ENSG00000186594"	"ENSG00000186594"	chr17	-	1713855	1714045	1713855	1714014	1714370	1714453	6638	0,0,1	122,28,46	20,0,5	37,20,31	81	50	5.27609489431e-09	1.595798868241512e-06	0.0,0.0,0.013	0.25,0.0,0.091	-0.109
6642	"ENSG00000136715"	"ENSG00000136715"	chr2	-	127986784	127986962	127986784	127986959	127989563	127989866	6642	57,40,59	11,3,3	87,47,36	0,0,0	53	50	7.57260563922e-07	8.20440960225343e-05	0.83,0.926,0.949	1.0,1.0,1.0	-0.098
6647	"ENSG00000108839"	"ENSG00000108839"	chr17	+	6999305	6999466	6999408	6999466	6998714	6998837	6647	55,4,5	6,0,0	29,7,1	0,1,0	153	50	0.00577539643878	0.043638709417241094	0.75,1.0,1.0	1.0,0.696,1.0	0.018
6648	"ENSG00000130204"	"ENSG00000130204"	chr19	+	44891406	44891689	44891409	44891689	44891219	44891314	6648	65,90,80	14,14,12	81,81,39	13,14,2	53	50	0.487005068437	0.9598617345078124	0.814,0.858,0.863	0.855,0.845,0.948	-0.038
6649	"ENSG00000152076"	"ENSG00000152076"	chr2	-	130142132	130142353	130142132	130142183	130143268	130143313	6649	78,56,48	36,21,25	47,40,46	33,26,18	220	50	0.268285807218	0.6639877984673317	0.33,0.377,0.304	0.245,0.259,0.367	0.047
6650	"ENSG00000152076"	"ENSG00000152076"	chr2	-	130142132	130142381	130142132	130142183	130143268	130143313	6650	76,70,53	36,21,25	64,47,52	33,26,18	248	50	0.536634558487	1.0	0.299,0.402,0.299	0.281,0.267,0.368	0.028
6651	"ENSG00000152076"	"ENSG00000152076"	chr2	-	130142132	130142381	130142132	130142353	130143268	130143313	6651	7,19,12	9,5,7	17,9,10	0,2,4	78	50	0.0175131731812	0.09955217237457384	0.333,0.709,0.524	1.0,0.743,0.616	-0.264
6652	"ENSG00000136699"	"ENSG00000136699"	chr2	-	130156584	130156675	130156584	130156626	130157250	130157396	6652	229,168,124	1,0,1	252,214,132	0,0,2	99	50	1	1.0	0.991,1.0,0.984	1.0,1.0,0.971	0.001
6653	"ENSG00000136699"	"ENSG00000136699"	chr2	-	130156584	130156813	130156584	130156626	130157250	130157396	6653	182,131,92	1,0,1	183,136,85	0,0,2	237	50	1	1.0	0.975,1.0,0.951	1.0,1.0,0.9	0.009
6654	"ENSG00000136699"	"ENSG00000136699"	chr2	-	130156584	130156813	130156584	130156675	130157250	130157396	6654	53,43,39	100,80,71	44,40,26	113,118,73	188	50	0.0224657757754	0.12017617269980001	0.124,0.125,0.127	0.094,0.083,0.087	0.037
6655	"ENSG00000136699"	"ENSG00000136699"	chr2	-	130156584	130156675	130156584	130156626	130164373	130164445	6655	129,88,56	3,0,0	139,97,61	0,0,0	99	50	1	1.0	0.956,1.0,1.0	1.0,1.0,1.0	-0.015
6656	"ENSG00000136699"	"ENSG00000136699"	chr2	-	130156584	130156813	130156584	130156626	130164373	130164445	6656	178,126,91	3,0,0	183,135,84	0,0,0	237	50	0.533806055959	1.0	0.926,1.0,1.0	1.0,1.0,1.0	-0.025
6657	"ENSG00000136699"	"ENSG00000136699"	chr2	-	130156584	130156813	130156584	130156675	130164373	130164445	6657	49,38,38	0,0,3	44,39,25	0,1,2	188	50	0.591340626425	1.0	1.0,1.0,0.771	1.0,0.912,0.769	0.03
6658	"ENSG00000136699"	"ENSG00000136699"	chr2	-	130173513	130173656	130173513	130173604	130174913	130175000	6658	254,131,120	0,2,0	274,132,114	0,0,0	102	50	1	1.0	1.0,0.97,1.0	1.0,1.0,1.0	-0.01
6659	"ENSG00000267244"	"ENSG00000267244"	chr19	+	1824108	1824542	1824217	1824542	1823622	1823716	6659	19,33,16	0,1,0	84,23,19	0,0,0	159	50	1	1.0	1.0,0.912,1.0	1.0,1.0,1.0	-0.029
6660	"ENSG00000101109"	"ENSG00000101109"	chr20	+	44973206	44973433	44973300	44973433	44972077	44972158	6660	16,5,2	3,1,0	0,4,6	0,0,1	144	50	1	1.0	0.649,0.635,1.0	NA,1.0,0.676	-0.077
6661	"ENSG00000096070"	"ENSG00000096070"	chr6	+	36210200	36210528	36210215	36210528	36209786	36209915	6661	14,9,10	50,34,35	33,9,7	67,53,59	65	50	0.839811394536	1.0	0.177,0.169,0.18	0.275,0.116,0.084	0.017
6662	"ENSG00000096070"	"ENSG00000096070"	chr6	+	36225266	36225364	36225270	36225364	36222167	36222265	6662	98,53,39	13,5,6	91,66,52	23,14,12	54	50	0.0179090464465	0.10096210077030979	0.875,0.908,0.858	0.786,0.814,0.8	0.08
6664	"ENSG00000161298"	"ENSG00000161298"	chr19	+	36609901	36610053	36609926	36610053	36607551	36607622	6664	4,1,1	0,2,0	0,2,6	0,0,2	75	50	1	1.0	1.0,0.25,1.0	NA,1.0,0.667	-0.084
6665	"ENSG00000173272"	"ENSG00000173272"	chr2	-	131491875	131492024	131491875	131491972	131492719	131492743	6665	120,138,124	17,7,8	336,143,146	7,12,6	102	50	0.0191497779101	0.10627541119985924	0.776,0.906,0.884	0.959,0.854,0.923	-0.057
6666	"ENSG00000163040"	"ENSG00000163040"	chr2	+	131530578	131530827	131530776	131530827	131529646	131529691	6666	112,112,126	33,16,26	149,92,91	0,14,10	248	50	0.00461719015616	0.03654981825906809	0.406,0.585,0.494	1.0,0.57,0.647	-0.244
6667	"ENSG00000163040"	"ENSG00000163040"	chr2	+	131532588	131532781	131532709	131532781	131531663	131531802	6667	121,253,272	9,7,15	235,201,181	1,1,3	171	50	1.4258781541e-06	0.00012176999436014	0.797,0.914,0.841	0.986,0.983,0.946	-0.121
6668	"ENSG00000146083"	"ENSG00000146083"	chr5	-	176532003	176532132	176532003	176532129	176532365	176532516	6668	10,23,24	119,103,97	6,10,15	81,76,66	53	50	0.287993185251	0.6935060884812085	0.073,0.174,0.189	0.065,0.11,0.177	0.028
6669	"ENSG00000146083"	"ENSG00000146083"	chr5	-	176532003	176532193	176532003	176532129	176532365	176532516	6669	315,285,214	119,103,97	396,277,193	81,76,66	114	50	0.00623588602483	0.04600233399821237	0.537,0.548,0.492	0.682,0.615,0.562	-0.094
6670	"ENSG00000146083"	"ENSG00000146083"	chr5	-	176532003	176532193	176532003	176532132	176532365	176532516	6670	309,282,211	4,20,21	390,275,193	0,8,15	111	50	0.0140618446071	0.08420592672615429	0.972,0.864,0.819	1.0,0.939,0.853	-0.046
6671	"ENSG00000162458"	"ENSG00000162458"	chr1	+	15764492	15764685	15764495	15764685	15758173	15758329	6671	1,1,0	0,0,0	0,4,1	0,5,0	53	50	1	1.0	1.0,1.0,NA	NA,0.43,1.0	0.285
6677	"ENSG00000131504"	"ENSG00000131504"	chr5	-	141534334	141534442	141534334	141534433	141571925	141572040	6677	87,29,23	2,0,2	37,29,32	0,0,0	59	50	0.520230695306	0.992732549218258	0.974,1.0,0.907	1.0,1.0,1.0	-0.04
6680	"ENSG00000163527"	"ENSG00000163527"	chr3	+	31619675	31619830	31619785	31619830	31617939	31617988	6680	1679,659,719	9,4,2	1541,850,796	0,8,6	160	50	0.797862635086	1.0	0.983,0.981,0.991	1.0,0.971,0.976	0.003
6681	"ENSG00000009830"	"ENSG00000009830"	chr14	-	77278728	77278961	77278728	77278869	77279822	77279928	6681	18,16,14	39,23,24	57,45,17	20,25,29	142	50	0.00361594630871	0.0305922543763705	0.14,0.197,0.17	0.501,0.388,0.171	-0.184
6682	"ENSG00000140463"	"ENSG00000140463"	chr15	+	72709699	72709779	72709705	72709779	72695176	72695228	6682	68,41,23	0,0,0	54,34,38	0,1,0	56	50	1	1.0	1.0,1.0,1.0	1.0,0.968,1.0	0.011
6683	"ENSG00000140463"	"ENSG00000140463"	chr15	+	72722788	72722847	72722793	72722847	72716777	72716850	6683	11,2,2	52,18,27	4,5,6	54,35,29	55	50	0.741738872564	1.0	0.161,0.092,0.063	0.063,0.115,0.158	-0.007
6685	"ENSG00000237356"	"ENSG00000237356"	chr14	+	53369451	53369501	53369454	53369501	53318030	53318138	6685	11,7,3	0,4,0	0,3,0	0,0,0	53	50	1	1.0	1.0,0.623,1.0	NA,1.0,NA	-0.126
6686	"ENSG00000100796"	"ENSG00000100796"	chr14	-	91462048	91462239	91462048	91462221	91462734	91462877	6686	609,265,285	121,30,29	552,274,344	47,30,43	68	50	0.0328469020661	0.16003090087793417	0.787,0.867,0.878	0.896,0.87,0.855	-0.03
6687	"ENSG00000100796"	"ENSG00000100796"	chr14	-	91476407	91476524	91476407	91476479	91476908	91476986	6687	513,258,211	1,1,0	673,248,242	0,0,0	95	50	1	1.0	0.996,0.993,1.0	1.0,1.0,1.0	-0.004
6688	"ENSG00000138593"	"ENSG00000138593"	chr15	-	49035333	49035658	49035333	49035456	49037590	49037769	6688	514,166,124	0,0,0	440,193,159	0,1,0	252	50	1	1.0	1.0,1.0,1.0	1.0,0.975,1.0	0.008
6689	"ENSG00000126456"	"ENSG00000126456"	chr19	-	49660712	49660844	49660712	49660828	49661947	49662328	6689	47,54,38	216,178,233	119,60,60	200,153,150	66	50	8.3410118723e-07	8.539538826430297e-05	0.142,0.187,0.11	0.311,0.229,0.233	-0.111
6690	"ENSG00000126456"	"ENSG00000126456"	chr19	-	49660712	49660844	49660712	49660828	49662424	49662617	6690	18,36,19	8,2,0	78,37,30	0,2,0	66	50	0.000312696023617	0.005536244964477568	0.63,0.932,1.0	1.0,0.933,1.0	-0.124
6691	"ENSG00000126456"	"ENSG00000126456"	chr19	-	49664673	49664950	49664673	49664846	49665630	49665875	6691	510,487,461	34,42,33	518,415,387	5,31,11	154	50	0.000313814698216	0.0055425325896592305	0.83,0.79,0.819	0.971,0.813,0.92	-0.088
6692	"ENSG00000167100"	"ENSG00000167100"	chr17	-	50116002	50116228	50116002	50116090	50117406	50117695	6692	21,11,14	9,2,5	61,11,30	0,12,0	188	50	0.0139101846703	0.08347021087231041	0.383,0.594,0.427	1.0,0.196,1.0	-0.264
6693	"ENSG00000153234"	"ENSG00000153234"	chr2	-	156326149	156326328	156326149	156326207	156326717	156326920	6693	652,316,389	6,4,4	331,156,207	14,1,5	171	50	0.00620873786325	0.04584865528924898	0.969,0.959,0.966	0.874,0.979,0.924	0.039
6694	"ENSG00000153234"	"ENSG00000153234"	chr2	-	156329322	156330188	156329322	156330010	156330667	156330791	6694	530,288,335	24,13,14	250,116,174	0,1,7	228	50	0.000506132565289	0.00771852162065725	0.829,0.829,0.84	1.0,0.962,0.845	-0.103
6697	"ENSG00000236778"	"ENSG00000236778"	chr13	+	51454002	51454329	51454149	51454329	51453382	51453418	6697	94,45,21	0,0,0	93,66,44	0,1,0	197	50	1	1.0	1.0,1.0,1.0	1.0,0.944,1.0	0.019
6699	"ENSG00000136856"	"ENSG00000136856"	chr9	+	127403659	127403803	127403737	127403803	127402556	127402753	6699	66,28,12	0,3,1	63,49,34	0,1,0	128	50	0.344917348163	0.7761174923481764	1.0,0.785,0.824	1.0,0.95,1.0	-0.114
6700	"ENSG00000079435"	"ENSG00000079435"	chr19	-	42402606	42403055	42402606	42403031	42405384	42405561	6700	0,0,0	26,6,4	8,0,0	21,10,3	74	50	0.00114101119508	0.013511582814169202	0.0,0.0,0.0	0.205,0.0,0.0	-0.068
6701	"ENSG00000100033"	"ENSG00000100033"	chr22	-	18919450	18919631	18919450	18919597	18919705	18919798	6701	38,28,22	0,1,0	0,2,2	0,0,0	84	50	1	1.0	1.0,0.943,1.0	NA,1.0,1.0	-0.019
6702	"ENSG00000100033"	"ENSG00000100033"	chr22	-	18922816	18923179	18922816	18922933	18925050	18925200	6702	0,3,0	26,26,15	0,0,0	0,3,1	296	50	1	1.0	0.0,0.019,0.0	NA,0.0,0.0	0.006
6703	"ENSG00000125089"	"ENSG00000125089"	chr4	+	8209664	8209822	8209747	8209822	8205166	8205366	6703	122,84,103	54,54,48	47,22,14	2,14,5	133	50	0.122421594361	0.4048557418981772	0.459,0.369,0.447	0.898,0.371,0.513	-0.169
6704	"ENSG00000125089"	"ENSG00000125089"	chr4	+	8218244	8218347	8218270	8218347	8214474	8214580	6704	21,6,6	0,1,0	11,4,1	0,0,0	76	50	1	1.0	1.0,0.798,1.0	1.0,1.0,1.0	-0.067
6705	"ENSG00000125089"	"ENSG00000125089"	chr4	+	8218244	8218347	8218270	8218347	8216110	8216257	6705	26,13,11	59,19,33	11,3,6	0,6,3	76	50	0.0140371483353	0.08414175042604682	0.225,0.31,0.18	1.0,0.248,0.568	-0.367
6706	"ENSG00000125089"	"ENSG00000125089"	chr4	+	8218244	8218347	8218270	8218347	8216956	8217167	6706	21,8,10	90,64,42	11,3,1	37,4,17	76	50	0.873821764516	1.0	0.133,0.076,0.135	0.164,0.33,0.037	-0.062
6708	"ENSG00000125089"	"ENSG00000125089"	chr4	+	8232407	8233513	8233362	8233513	8231975	8232156	6708	1218,760,903	172,154,94	439,179,143	80,29,24	1005	50	0.227707270052	0.6010643902936247	0.261,0.197,0.323	0.214,0.235,0.229	0.034
6709	"ENSG00000125089"	"ENSG00000125089"	chr4	+	8233291	8233513	8233362	8233513	8231975	8232156	6709	84,82,79	172,154,94	19,23,18	80,29,24	121	50	0.321716581158	0.7441875491958863	0.168,0.18,0.258	0.089,0.247,0.237	0.011
6710	"ENSG00000125089"	"ENSG00000125089"	chr4	+	8236277	8237670	8237473	8237670	8235432	8235555	6710	1215,876,734	59,41,81	573,176,166	24,9,7	1246	50	0.135262166893	0.4333045319842396	0.452,0.462,0.267	0.489,0.44,0.488	-0.079
6711	"ENSG00000196090"	"ENSG00000196090"	chr20	-	42161351	42161542	42161351	42161539	42199239	42199388	6711	80,25,18	76,27,26	20,18,10	45,19,13	53	50	0.174264656289	0.5080989590292169	0.498,0.466,0.395	0.295,0.472,0.421	0.057
6712	"ENSG00000196090"	"ENSG00000196090"	chr20	-	42199239	42199397	42199239	42199388	42236228	42236258	6712	3,0,3	20,12,2	8,0,0	63,3,3	59	50	0.775507793424	1.0	0.113,0.0,0.56	0.097,0.0,0.0	0.192
6722	"ENSG00000196123"	"ENSG00000196123"	chr16	-	67178009	67178107	67178009	67178097	67178198	67178504	6722	69,50,43	4,5,5	102,105,69	11,9,11	60	50	0.302695601554	0.7172508092201993	0.935,0.893,0.878	0.885,0.907,0.839	0.025
6723	"ENSG00000095970"	"ENSG00000095970"	chr6	-	41158872	41159106	41158872	41159066	41159791	41159882	6723	0,0,2	6,2,3	0,3,1	0,1,9	90	50	1	1.0	0.0,0.0,0.27	NA,0.625,0.058	-0.252
6725	"ENSG00000135749"	"ENSG00000135749"	chr1	-	233208517	233208689	233208517	233208610	233217898	233217931	6725	134,44,43	6,0,0	127,42,52	5,0,0	129	50	0.810759767532	1.0	0.896,1.0,1.0	0.908,1.0,1.0	-0.004
6726	"ENSG00000138398"	"ENSG00000138398"	chr2	+	169606038	169606146	169606102	169606146	169604186	169604261	6726	649,294,258	0,2,3	592,262,239	0,0,1	114	50	1	1.0	1.0,0.985,0.974	1.0,1.0,0.991	-0.011
6727	"ENSG00000138398"	"ENSG00000138398"	chr2	+	169631765	169631933	169631774	169631933	169630773	169630987	6727	329,163,129	15,10,13	129,150,126	26,18,15	59	50	0.000184205932354	0.003777262324739226	0.949,0.932,0.894	0.808,0.876,0.877	0.071
6728	"ENSG00000154479"	"ENSG00000154479"	chr2	-	169681006	169681233	169681006	169681181	169694260	169694433	6728	7,3,0	0,0,0	39,11,1	0,2,0	102	50	1	1.0	1.0,1.0,NA	1.0,0.729,1.0	0.09
6729	"ENSG00000138382"	"ENSG00000138382"	chr2	-	169812456	169812524	169812456	169812506	169815476	169815528	6729	0,4,2	56,86,121	0,2,4	50,75,121	68	50	0.924545351146	1.0	0.0,0.033,0.012	0.0,0.019,0.024	0.001
6730	"ENSG00000138382"	"ENSG00000138382"	chr2	-	169812456	169812524	169812456	169812506	169819560	169819643	6730	0,6,2	2,6,12	0,1,0	0,6,9	68	50	1	1.0	0.0,0.424,0.109	NA,0.109,0.0	0.123
6731	"ENSG00000144357"	"ENSG00000144357"	chr2	+	169986644	169986794	169986733	169986794	169958437	169958526	6731	338,167,130	0,0,0	338,169,116	16,3,0	139	50	1.64778158129e-06	0.0001341177276477446	1.0,1.0,1.0	0.884,0.953,1.0	0.054
6733	"ENSG00000144357"	"ENSG00000144357"	chr2	+	170073403	170073607	170073427	170073607	170061317	170061443	6733	0,0,3	139,55,47	0,3,1	157,71,69	74	50	1	1.0	0.0,0.0,0.041	0.0,0.028,0.01	0.001
6746	"ENSG00000119705"	"ENSG00000119705"	chr14	+	77717495	77717598	77717501	77717598	77715771	77715879	6746	249,207,237	8,6,2	201,199,113	0,5,2	56	50	0.128859073223	0.42002155928412976	0.965,0.969,0.991	1.0,0.973,0.981	-0.01
6747	"ENSG00000083097"	"ENSG00000083097"	chr6	+	83119747	83119857	83119774	83119857	83118887	83118987	6747	143,31,24	0,1,0	104,32,39	0,0,5	77	50	0.390146045943	0.836652923929169	1.0,0.953,1.0	1.0,1.0,0.835	0.039
6748	"ENSG00000123600"	"ENSG00000123600"	chr2	-	171330558	171330698	171330558	171330616	171331803	171331867	6748	127,21,46	5,1,0	73,39,29	0,0,3	132	50	0.1658273805	0.49364983853899796	0.906,0.888,1.0	1.0,1.0,0.785	0.003
6749	"ENSG00000236432"	"ENSG00000236432"	chr2	-	227279482	227279578	227279482	227279575	227281703	227281789	6749	12,0,0	0,3,0	0,0,1	8,0,0	53	50	1	1.0	1.0,0.0,NA	0.0,NA,1.0	0.0
6751	"ENSG00000092531"	"ENSG00000092531"	chr15	+	42513173	42513447	42513335	42513447	42512954	42512996	6751	442,121,136	6,2,0	343,146,159	0,0,0	212	50	0.0358240143528	0.17063419959775278	0.946,0.935,1.0	1.0,1.0,1.0	-0.04
6752	"ENSG00000092531"	"ENSG00000092531"	chr15	+	42513173	42513447	42513398	42513447	42512954	42512996	6752	613,188,201	310,157,148	464,216,226	263,104,118	275	50	0.0714462776177	0.2796440043938975	0.264,0.179,0.198	0.243,0.274,0.258	-0.045
6753	"ENSG00000092531"	"ENSG00000092531"	chr15	+	42513335	42513447	42513398	42513447	42512954	42512996	6753	177,69,65	310,157,148	121,70,67	263,104,118	113	50	0.497073174441	0.9702216115265446	0.202,0.163,0.163	0.169,0.229,0.201	-0.024
6754	"ENSG00000144354"	"ENSG00000144354"	chr2	+	173359254	173359491	173359342	173359491	173358711	173358837	6754	161,40,25	2,0,0	173,72,43	0,0,0	138	50	1	1.0	0.967,1.0,1.0	1.0,1.0,1.0	-0.011
6755	"ENSG00000144354"	"ENSG00000144354"	chr2	+	173359254	173359491	173359386	173359491	173358711	173358837	6755	183,55,35	3,0,0	263,86,62	0,0,0	182	50	0.35638204044	0.7928217074943181	0.944,1.0,1.0	1.0,1.0,1.0	-0.019
6756	"ENSG00000144354"	"ENSG00000144354"	chr2	+	173359342	173359491	173359386	173359491	173358711	173358837	6756	24,15,10	3,0,0	90,14,19	0,0,0	94	50	0.715563962296	1.0	0.81,1.0,1.0	1.0,1.0,1.0	-0.063
6757	"ENSG00000115935"	"ENSG00000115935"	chr2	-	174575203	174575380	174575203	174575371	174581309	174581439	6757	71,41,43	0,0,2	64,52,26	0,0,0	59	50	1	1.0	1.0,1.0,0.948	1.0,1.0,1.0	-0.017
6758	"ENSG00000157637"	"ENSG00000157637"	chr17	-	81246884	81247061	81246884	81247058	81251492	81251612	6758	98,95,67	0,1,0	55,56,50	0,0,2	53	50	1	1.0	1.0,0.989,1.0	1.0,1.0,0.959	0.01
6760	"ENSG00000116044"	"ENSG00000116044"	chr2	-	177232391	177232583	177232391	177232562	177233249	177233339	6760	2382,800,1043	24,34,40	2339,994,1174	16,51,60	71	50	0.224241757138	0.5942938718746776	0.986,0.943,0.948	0.99,0.932,0.932	0.008
6761	"ENSG00000155636"	"ENSG00000155636"	chr2	+	178121173	178121359	178121179	178121359	178120286	178120409	6761	7,6,1	45,20,27	18,12,10	7,36,27	56	50	0.003304162064	0.029105945153843994	0.122,0.211,0.032	0.697,0.229,0.249	-0.27
6763	"ENSG00000206435"	"ENSG00000206435"	chr6_GL000256v2_alt	-	2573024	2573300	2573024	2573283	2573546	2573816	6763	13,125,0	0,1,0	0,53,1	0,0,0	67	50	1	1.0	1.0,0.989,NA	NA,1.0,1.0	-0.006
6764	"ENSG00000079150"	"ENSG00000079150"	chr2	-	178469651	178469785	178469651	178469782	178473028	178473142	6764	5,1,0	0,3,0	11,3,0	0,0,6	53	50	1	1.0	1.0,0.239,NA	1.0,1.0,0.0	-0.047
6765	"ENSG00000079150"	"ENSG00000079150"	chr2	-	178469651	178469785	178469651	178469782	178477061	178477213	6765	12,3,6	1,0,6	11,20,8	2,3,4	53	50	0.89591549167	1.0	0.919,1.0,0.485	0.838,0.863,0.654	0.016
6766	"ENSG00000237298"	"ENSG00000237298"	chr2	+	178523451	178523636	178523537	178523636	178523014	178523257	6766	94,41,21	0,0,1	110,65,56	0,0,0	136	50	1	1.0	1.0,1.0,0.885	1.0,1.0,1.0	-0.038
6767	"ENSG00000237298"	"ENSG00000237298"	chr2	+	178537360	178537691	178537603	178537691	178535731	178535828	6767	49,21,23	45,8,12	367,209,131	30,17,10	293	50	0	0.0	0.157,0.309,0.246	0.676,0.677,0.691	-0.444
6768	"ENSG00000237298"	"ENSG00000237298"	chr2	+	178600475	178600667	178600557	178600667	178597595	178597681	6768	65,4,7	0,4,2	72,8,22	4,1,1	132	50	0.267716532205	0.6638774986903657	1.0,0.275,0.57	0.872,0.752,0.893	-0.224
6769	"ENSG00000237298"	"ENSG00000237298"	chr2	+	178600475	178600667	178600557	178600667	178599593	178599750	6769	62,4,7	8,2,1	88,7,19	0,1,1	132	50	0.000124863789304	0.002797488415301654	0.746,0.431,0.726	1.0,0.726,0.878	-0.234
6777	"ENSG00000215068"	"ENSG00000215068"	chr5	+	43044392	43045268	43044698	43045268	43042132	43043567	6777	52,13,6	0,0,0	75,9,6	16,0,0	356	50	0.000398873344482	0.006550727618992846	1.0,1.0,1.0	0.397,1.0,1.0	0.201
